,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,cb_person_default_on_file,cb_person_cred_hist_length
13944,28,65000,RENT,2.0,MEDICAL,C,7200,13.98,False,True,8
13945,29,65000,RENT,1.0,MEDICAL,B,7200,11.12,False,False,8
13946,34,68000,RENT,5.0,PERSONAL,B,7200,11.12,False,False,9
13947,30,70000,RENT,3.0,DEBTCONSOLIDATION,C,7200,11.12,False,True,10
13948,27,49500,MORTGAGE,7.0,VENTURE,C,4750,15.27,True,False,7
13949,31,74076,RENT,9.0,MEDICAL,B,7200,11.12,False,False,9
13950,29,75000,RENT,2.0,DEBTCONSOLIDATION,A,7200,7.9,False,False,10
13951,28,75000,RENT,8.0,DEBTCONSOLIDATION,B,7200,9.88,False,False,7
13952,29,76000,RENT,2.0,MEDICAL,B,7200,11.12,False,False,8
13953,30,82060,RENT,1.0,EDUCATION,A,7200,11.12,False,False,7
13954,27,55596,MORTGAGE,5.0,MEDICAL,A,2000,7.51,False,False,9
13955,27,55600,OWN,2.0,EDUCATION,B,4200,10.37,False,False,9
13956,27,82500,RENT,0.0,DEBTCONSOLIDATION,C,7200,14.22,False,True,9
13957,33,83000,RENT,5.0,EDUCATION,A,7200,8.0,False,False,8
13958,28,55640,MORTGAGE,6.0,MEDICAL,B,20000,11.12,False,False,8
13959,28,55640,MORTGAGE,9.0,MEDICAL,C,5000,11.12,False,False,7
13960,31,55680,MORTGAGE,7.0,VENTURE,C,4000,12.73,False,False,7
13961,27,84000,RENT,8.0,EDUCATION,C,7200,11.12,False,False,10
13962,32,85000,RENT,9.0,EDUCATION,B,7200,11.58,False,False,10
13963,31,55728,MORTGAGE,0.0,MEDICAL,B,13000,10.62,False,False,9
13964,30,49777,MORTGAGE,7.0,MEDICAL,D,6000,14.54,True,False,6
13965,27,85000,RENT,0.0,VENTURE,A,7200,7.68,False,False,10
13966,29,89000,RENT,2.0,PERSONAL,A,7200,11.12,False,False,10
13967,30,90000,RENT,2.0,EDUCATION,B,7200,11.99,False,False,7
13968,33,55920,MORTGAGE,9.0,EDUCATION,A,22000,7.88,False,False,6
13969,29,55992,MORTGAGE,2.0,PERSONAL,B,5000,11.12,False,False,10
13970,28,90000,RENT,0.0,VENTURE,A,7200,5.42,False,False,5
13971,33,94000,RENT,4.0,VENTURE,A,7200,11.12,False,False,6
13972,27,98500,RENT,5.0,HOMEIMPROVEMENT,C,7200,14.35,False,True,6
13973,28,112123,RENT,2.0,VENTURE,A,7200,8.59,False,False,9
13974,27,56000,OWN,7.0,VENTURE,C,1000,14.65,False,False,8
13975,27,120000,RENT,0.0,DEBTCONSOLIDATION,A,7200,7.29,False,False,10
13976,29,125004,RENT,3.0,MEDICAL,B,7200,9.99,False,False,6
13977,33,56000,MORTGAGE,13.0,MEDICAL,A,12000,6.62,False,False,6
13978,29,28800,RENT,2.0,EDUCATION,A,7225,6.92,False,False,7
13979,30,20800,RENT,0.0,MEDICAL,A,7250,8.0,True,False,10
13980,29,56000,OWN,5.0,EDUCATION,A,9200,6.03,False,False,9
13981,28,39750,RENT,5.0,EDUCATION,A,7250,8.49,False,False,8
13982,35,105000,RENT,11.0,VENTURE,C,7250,11.12,False,True,5
13983,29,35000,RENT,6.0,MEDICAL,B,7300,11.71,False,False,9
13984,29,56000,MORTGAGE,8.0,MEDICAL,B,6000,10.99,False,False,9
13985,28,56000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,15000,7.49,False,False,9
13986,31,56000,OWN,6.0,VENTURE,A,11500,11.12,False,False,9
13987,27,50000,RENT,5.0,MEDICAL,A,7300,7.29,False,False,9
13988,33,50000,MORTGAGE,14.0,DEBTCONSOLIDATION,D,10000,16.89,True,False,7
13989,30,115000,RENT,7.0,DEBTCONSOLIDATION,B,7300,10.25,False,False,9
13990,28,44995,RENT,2.0,EDUCATION,A,7350,7.49,False,False,10
13991,27,56000,MORTGAGE,4.0,DEBTCONSOLIDATION,B,10050,9.63,False,False,8
13992,32,31000,RENT,2.0,HOMEIMPROVEMENT,D,7400,16.77,True,True,9
13993,33,69000,RENT,8.0,HOMEIMPROVEMENT,B,7400,9.76,False,False,5
13994,31,56000,MORTGAGE,3.0,MEDICAL,A,12000,6.54,False,False,5
13995,32,56000,MORTGAGE,13.0,EDUCATION,B,3000,8.88,False,False,9
13996,28,140000,RENT,0.0,DEBTCONSOLIDATION,A,7400,6.03,False,False,9
13997,29,55000,RENT,6.0,HOMEIMPROVEMENT,D,7450,15.62,False,False,8
13998,27,50000,MORTGAGE,8.0,MEDICAL,D,8400,11.12,True,False,7
13999,29,56000,MORTGAGE,0.0,VENTURE,C,6000,13.23,False,True,7
14000,34,56000,OWN,0.0,MEDICAL,B,5600,11.86,False,False,7
14001,28,20000,RENT,0.0,MEDICAL,B,7500,9.76,True,False,9
14002,33,56000,MORTGAGE,2.0,PERSONAL,A,11500,7.14,False,False,10
14003,32,56000,MORTGAGE,5.0,PERSONAL,A,10000,7.14,False,False,8
14004,29,56000,MORTGAGE,8.0,VENTURE,A,13000,7.88,False,False,5
14005,30,21996,RENT,4.0,MEDICAL,B,7500,10.37,True,False,9
14006,31,56000,MORTGAGE,4.0,EDUCATION,A,8000,8.59,False,False,5
14007,30,56000,MORTGAGE,1.0,MEDICAL,B,14000,12.18,False,False,7
14008,29,25400,RENT,1.0,EDUCATION,D,7500,14.59,True,True,5
14009,29,56000,MORTGAGE,4.0,EDUCATION,D,18000,14.61,False,True,9
14010,28,56000,MORTGAGE,9.0,VENTURE,D,4800,14.61,False,True,6
14011,27,27000,RENT,2.0,MEDICAL,B,7500,12.69,False,False,10
14012,29,27600,RENT,2.0,EDUCATION,A,7500,6.62,False,False,9
14013,27,30000,RENT,5.0,EDUCATION,D,7500,14.84,False,False,7
14014,33,30000,RENT,14.0,EDUCATION,B,7500,11.86,True,False,5
14015,35,56000,MORTGAGE,1.0,HOMEIMPROVEMENT,B,15000,11.26,False,False,10
14016,31,31000,RENT,5.0,PERSONAL,A,7500,7.49,False,False,9
14017,30,56000,MORTGAGE,5.0,EDUCATION,B,1500,11.12,False,False,7
14018,30,32004,RENT,0.0,DEBTCONSOLIDATION,C,7500,13.47,False,True,10
14019,30,56004,MORTGAGE,9.0,HOMEIMPROVEMENT,A,9600,5.99,False,False,6
14020,27,33000,RENT,2.0,MEDICAL,D,7500,15.65,True,True,7
14021,33,33000,RENT,0.0,PERSONAL,C,7500,11.34,False,False,9
14022,29,34000,RENT,4.0,MEDICAL,A,7500,11.12,False,False,10
14023,31,34000,RENT,0.0,MEDICAL,A,7500,8.94,False,False,8
14024,28,34200,RENT,8.0,PERSONAL,A,7500,8.94,False,False,7
14025,27,56004,MORTGAGE,5.0,HOMEIMPROVEMENT,A,5000,7.74,False,False,7
14026,27,56004,MORTGAGE,4.0,PERSONAL,A,3100,9.32,False,False,7
14027,29,56033,MORTGAGE,7.0,VENTURE,C,16000,14.65,False,False,6
14028,33,56100,OWN,13.0,HOMEIMPROVEMENT,A,16000,6.03,False,False,8
14029,30,35004,RENT,0.0,MEDICAL,A,7500,8.63,False,False,5
14030,35,35300,RENT,0.0,EDUCATION,C,7500,12.29,False,True,7
14031,32,56256,MORTGAGE,2.0,PERSONAL,A,6500,6.17,False,False,5
14032,35,30000,RENT,1.0,EDUCATION,C,7500,11.12,True,True,6
14033,27,56331,MORTGAGE,7.0,EDUCATION,B,10000,10.36,False,False,10
14034,34,56400,MORTGAGE,2.0,DEBTCONSOLIDATION,A,7000,7.9,False,False,10
14035,31,37000,RENT,5.0,PERSONAL,C,7500,15.23,False,False,6
14036,34,56400,OWN,8.0,MEDICAL,A,12100,5.79,False,False,9
14037,28,31000,RENT,1.0,HOMEIMPROVEMENT,D,7500,15.31,True,True,5
14038,30,38168,RENT,5.0,PERSONAL,B,7500,9.76,False,False,6
14039,33,50500,MORTGAGE,2.0,MEDICAL,D,4000,11.12,True,True,8
14040,30,40000,RENT,3.0,VENTURE,B,7500,12.69,False,False,5
14041,35,56566,MORTGAGE,3.0,EDUCATION,A,3200,11.12,False,False,6
14042,30,56604,MORTGAGE,3.0,VENTURE,D,3000,17.58,False,False,9
14043,30,56628,MORTGAGE,2.0,HOMEIMPROVEMENT,A,12000,8.94,False,False,10
14044,31,34000,RENT,2.0,HOMEIMPROVEMENT,D,7500,15.58,True,False,5
14045,29,56700,MORTGAGE,9.0,VENTURE,C,10000,11.12,False,True,5
14046,28,40000,RENT,2.0,PERSONAL,B,7500,11.86,False,False,8
14047,32,56784,OWN,3.0,PERSONAL,D,12000,14.96,False,True,10
14048,28,56864,MORTGAGE,5.0,PERSONAL,A,12300,7.88,False,False,7
14049,29,40000,RENT,7.0,MEDICAL,C,7500,12.73,False,True,9
14050,32,34000,RENT,0.0,EDUCATION,B,7500,10.01,True,False,5
14051,30,34000,RENT,1.0,VENTURE,C,7500,11.12,True,False,6
14052,28,40000,RENT,2.0,MEDICAL,C,7500,11.12,False,False,7
14053,32,40000,RENT,2.0,EDUCATION,A,7500,8.0,False,False,6
14054,28,57000,MORTGAGE,5.0,PERSONAL,A,9500,7.51,False,False,5
14055,29,42000,RENT,0.0,EDUCATION,C,7500,12.87,False,True,8
14056,28,36000,RENT,2.0,HOMEIMPROVEMENT,B,7500,10.39,True,False,9
14057,27,36000,RENT,0.0,PERSONAL,D,7500,13.55,True,True,7
14058,33,38604,RENT,0.0,VENTURE,D,7500,11.12,True,False,5
14059,29,44720,RENT,6.0,EDUCATION,B,7500,11.12,False,False,5
14060,29,44875,RENT,0.0,MEDICAL,A,7500,8.32,False,False,8
14061,27,45000,RENT,4.0,MEDICAL,C,7500,15.27,False,False,8
14062,35,57000,MORTGAGE,8.0,MEDICAL,A,5500,7.49,False,False,5
14063,27,45000,RENT,0.0,PERSONAL,C,7500,12.73,False,True,6
14064,28,51000,MORTGAGE,1.0,PERSONAL,A,4775,7.49,True,False,6
14065,34,39000,RENT,0.0,DEBTCONSOLIDATION,B,7500,9.45,True,False,9
14066,29,45756,RENT,7.0,EDUCATION,B,7500,10.0,False,False,7
14067,27,51000,MORTGAGE,1.0,HOMEIMPROVEMENT,A,10000,6.99,True,False,5
14068,27,46000,RENT,4.0,MEDICAL,C,7500,13.49,False,False,5
14069,30,57000,MORTGAGE,1.0,VENTURE,A,4500,7.49,False,False,10
14070,30,46800,RENT,0.0,EDUCATION,A,7500,7.88,False,False,10
14071,30,48000,RENT,4.0,MEDICAL,A,7500,7.49,False,False,6
14072,28,48500,RENT,3.0,VENTURE,D,7500,12.86,False,False,7
14073,32,57000,MORTGAGE,11.0,MEDICAL,C,9000,13.35,False,True,5
14074,33,57000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,13000,7.88,False,False,5
14075,29,57000,MORTGAGE,4.0,MEDICAL,A,2500,6.76,False,False,7
14076,30,57000,MORTGAGE,2.0,VENTURE,A,6000,7.51,False,False,8
14077,29,57000,OWN,5.0,MEDICAL,B,5000,11.86,False,False,10
14078,33,44000,RENT,1.0,EDUCATION,D,7500,12.92,True,True,6
14079,31,57000,MORTGAGE,10.0,EDUCATION,B,8000,9.88,False,False,9
14080,30,50400,RENT,2.0,PERSONAL,B,7500,10.25,False,False,7
14081,28,57000,MORTGAGE,2.0,VENTURE,C,6000,12.73,False,False,10
14082,33,50750,RENT,2.0,PERSONAL,C,7500,11.91,False,True,6
14083,28,51000,OWN,2.0,DEBTCONSOLIDATION,E,20400,17.74,True,True,5
14084,30,45063,RENT,7.0,MEDICAL,D,7500,15.05,True,False,6
14085,28,57000,OWN,7.0,PERSONAL,B,3500,11.83,False,False,6
14086,31,54200,RENT,4.0,VENTURE,C,7500,12.61,False,False,10
14087,33,51000,MORTGAGE,2.0,EDUCATION,A,1200,9.63,True,False,7
14088,30,57000,MORTGAGE,6.0,PERSONAL,A,4000,8.0,False,False,7
14089,32,51000,MORTGAGE,5.0,MEDICAL,C,15000,11.12,True,True,8
14090,33,57000,MORTGAGE,7.0,EDUCATION,B,15000,10.39,False,False,7
14091,28,55000,RENT,7.0,DEBTCONSOLIDATION,C,7500,12.84,False,True,6
14092,31,56400,RENT,1.0,VENTURE,B,7500,11.48,False,False,10
14093,30,57000,RENT,4.0,VENTURE,C,7500,14.27,False,False,5
14094,31,57000,RENT,2.0,EDUCATION,B,7500,12.53,False,False,9
14095,34,57000,RENT,9.0,DEBTCONSOLIDATION,B,7500,11.14,False,False,7
14096,31,57200,MORTGAGE,3.0,DEBTCONSOLIDATION,C,7500,13.11,False,True,5
14097,27,57240,OWN,4.0,VENTURE,B,15000,11.99,False,False,6
14098,31,57240,MORTGAGE,1.0,EDUCATION,A,10000,5.99,False,False,6
14099,28,57248,MORTGAGE,1.0,EDUCATION,A,9000,6.92,False,False,7
14100,31,57335,MORTGAGE,6.0,EDUCATION,D,16500,14.84,False,False,10
14101,28,57360,MORTGAGE,3.0,EDUCATION,B,23000,11.12,False,False,7
14102,31,57400,MORTGAGE,6.0,PERSONAL,A,7600,5.99,False,False,10
14103,31,60000,RENT,3.0,DEBTCONSOLIDATION,A,7500,5.79,False,False,9
14104,30,57408,MORTGAGE,0.0,DEBTCONSOLIDATION,B,18000,8.88,False,False,10
14105,33,57500,MORTGAGE,0.0,MEDICAL,A,15000,6.03,False,False,7
14106,31,61000,RENT,3.0,MEDICAL,C,7500,11.12,False,True,10
14107,27,62000,RENT,4.0,EDUCATION,C,7500,13.04,False,True,6
14108,29,57500,MORTGAGE,7.0,PERSONAL,A,19600,7.88,False,False,8
14109,29,65000,RENT,5.0,EDUCATION,B,7500,12.69,False,False,10
14110,29,59000,RENT,3.0,HOMEIMPROVEMENT,B,7500,9.99,True,False,8
14111,31,65000,RENT,8.0,MEDICAL,B,7500,10.95,False,False,10
14112,30,57600,MORTGAGE,0.0,HOMEIMPROVEMENT,C,6000,14.65,False,False,8
14113,27,51600,MORTGAGE,2.0,VENTURE,D,13650,16.29,True,False,9
14114,33,57600,MORTGAGE,3.0,HOMEIMPROVEMENT,A,17000,7.66,False,False,8
14115,27,70000,RENT,4.0,MEDICAL,A,7500,7.88,False,False,5
14116,27,57600,MORTGAGE,3.0,MEDICAL,B,3000,11.11,False,False,6
14117,34,51600,MORTGAGE,2.0,VENTURE,E,12000,17.88,True,False,8
14118,28,66000,RENT,0.0,VENTURE,C,7500,11.28,True,True,7
14119,28,57600,MORTGAGE,9.0,EDUCATION,D,12000,15.58,False,True,7
14120,28,75000,RENT,3.0,EDUCATION,B,7500,11.12,False,False,6
14121,31,57600,MORTGAGE,5.0,EDUCATION,B,15000,10.25,False,False,10
14122,33,80000,RENT,4.0,EDUCATION,A,7500,5.42,False,False,10
14123,27,80000,RENT,3.0,DEBTCONSOLIDATION,B,7500,12.18,False,False,5
14124,27,81000,RENT,5.0,HOMEIMPROVEMENT,B,7500,10.25,False,False,7
14125,31,85000,RENT,3.0,VENTURE,B,7500,10.08,False,False,5
14126,27,57770,MORTGAGE,3.0,PERSONAL,B,9975,11.49,False,False,5
14127,27,87360,RENT,1.0,DEBTCONSOLIDATION,C,7500,12.54,False,True,8
14128,33,57800,MORTGAGE,12.0,MEDICAL,A,7000,6.99,False,False,6
14129,27,57886,MORTGAGE,7.0,VENTURE,A,4000,7.9,False,False,9
14130,34,57912,MORTGAGE,7.0,VENTURE,A,5600,5.42,False,False,8
14131,27,90000,RENT,0.0,DEBTCONSOLIDATION,B,7500,11.12,False,False,6
14132,27,96000,RENT,7.0,HOMEIMPROVEMENT,B,7500,9.83,False,False,10
14133,31,99504,RENT,5.0,DEBTCONSOLIDATION,C,7500,13.57,False,False,10
14134,31,101000,RENT,2.0,EDUCATION,C,7500,13.22,False,True,5
14135,29,105000,RENT,1.0,MEDICAL,C,7500,11.03,False,True,9
14136,29,103000,RENT,0.0,PERSONAL,D,7500,16.77,True,True,7
14137,29,115000,RENT,5.0,HOMEIMPROVEMENT,A,7500,5.99,False,False,8
14138,33,115000,RENT,9.0,HOMEIMPROVEMENT,C,7500,11.03,False,True,8
14139,27,57996,MORTGAGE,1.0,MEDICAL,A,4800,8.59,False,False,9
14140,34,120000,RENT,9.0,HOMEIMPROVEMENT,D,7500,16.29,False,False,5
14141,27,125000,RENT,8.0,EDUCATION,D,7500,11.12,False,False,5
14142,29,57996,MORTGAGE,6.0,EDUCATION,C,20475,12.72,False,False,10
14143,32,155000,RENT,3.0,PERSONAL,C,7500,11.59,False,True,5
14144,31,160000,RENT,1.0,HOMEIMPROVEMENT,C,7500,11.28,False,False,7
14145,29,58000,MORTGAGE,9.0,EDUCATION,B,15900,11.12,False,False,6
14146,35,160000,RENT,3.0,MEDICAL,A,7500,8.0,False,False,8
14147,29,165000,RENT,2.0,EDUCATION,B,7500,10.62,False,False,7
14148,33,58000,MORTGAGE,2.0,VENTURE,B,15000,9.91,False,False,9
14149,31,58000,OWN,6.0,PERSONAL,B,6200,10.65,False,False,6
14150,27,85000,RENT,1.0,DEBTCONSOLIDATION,A,7525,11.12,False,False,8
14151,35,40000,RENT,2.0,MEDICAL,C,7550,13.92,False,False,9
14152,35,58000,MORTGAGE,8.0,MEDICAL,C,6000,12.99,False,True,8
14153,28,18000,RENT,9.0,HOMEIMPROVEMENT,A,7600,8.49,True,False,9
14154,27,28000,RENT,1.0,DEBTCONSOLIDATION,B,7600,10.99,False,False,7
14155,35,33000,RENT,2.0,VENTURE,C,7600,15.27,False,False,6
14156,27,33000,RENT,2.0,MEDICAL,A,7600,8.0,False,False,10
14157,27,58000,MORTGAGE,7.0,VENTURE,B,2800,11.99,False,False,8
14158,30,44208,RENT,1.0,MEDICAL,A,7600,7.74,False,False,8
14159,30,58000,MORTGAGE,9.0,HOMEIMPROVEMENT,A,3000,5.42,False,False,9
14160,27,51996,RENT,7.0,HOMEIMPROVEMENT,C,7600,14.17,False,False,8
14161,30,61000,RENT,4.0,HOMEIMPROVEMENT,C,7600,11.12,False,True,6
14162,28,58000,MORTGAGE,8.0,VENTURE,A,9600,7.49,False,False,7
14163,29,33000,RENT,4.0,HOMEIMPROVEMENT,E,7650,19.29,True,True,6
14164,30,58000,OWN,7.0,PERSONAL,A,6000,5.79,False,False,5
14165,28,58000,MORTGAGE,0.0,VENTURE,C,12500,13.43,False,False,8
14166,31,58000,MORTGAGE,0.0,EDUCATION,A,3625,6.17,False,False,5
14167,28,30000,RENT,2.0,MEDICAL,B,7700,12.42,False,False,8
14168,30,58000,MORTGAGE,2.0,MEDICAL,A,13200,11.12,False,False,10
14169,34,58000,OWN,8.0,MEDICAL,A,3000,6.76,False,False,10
14170,30,58000,MORTGAGE,2.0,HOMEIMPROVEMENT,C,9000,13.23,False,False,6
14171,27,58000,MORTGAGE,3.0,HOMEIMPROVEMENT,A,12000,7.51,False,False,8
14172,30,48000,RENT,0.0,PERSONAL,A,7725,8.94,False,False,5
14173,29,56200,RENT,0.0,EDUCATION,E,7725,13.75,True,False,6
14174,30,58000,MORTGAGE,0.0,HOMEIMPROVEMENT,B,4000,11.12,False,False,6
14175,28,58000,MORTGAGE,3.0,VENTURE,A,4000,7.14,False,False,9
14176,29,58000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,1800,6.76,False,False,8
14177,29,26400,RENT,5.0,MEDICAL,C,7750,14.27,True,False,7
14178,34,26400,RENT,0.0,DEBTCONSOLIDATION,C,7750,12.87,False,True,5
14179,27,29000,RENT,3.0,MEDICAL,B,7750,11.86,False,False,5
14180,32,58000,OWN,3.0,VENTURE,C,8000,13.85,False,False,10
14181,30,30000,RENT,0.0,VENTURE,D,7750,13.87,True,True,9
14182,28,32000,RENT,2.0,MEDICAL,C,7750,14.22,False,True,5
14183,31,41558,RENT,3.0,EDUCATION,E,7750,16.45,False,False,7
14184,27,58000,OWN,4.0,EDUCATION,B,4000,11.14,False,False,10
14185,27,58000,MORTGAGE,4.0,DEBTCONSOLIDATION,C,1500,11.12,False,False,9
14186,29,28000,RENT,8.0,PERSONAL,B,7800,8.88,False,False,7
14187,28,30100,RENT,0.0,PERSONAL,C,7800,14.35,False,False,10
14188,31,58000,OWN,7.0,VENTURE,C,14000,12.87,False,False,9
14189,29,58000,OTHER,0.0,HOMEIMPROVEMENT,B,14000,11.83,False,False,8
14190,29,40320,RENT,6.0,MEDICAL,B,7800,8.88,False,False,10
14191,27,58075,MORTGAGE,6.0,MEDICAL,A,4000,5.99,False,False,6
14192,28,58200,MORTGAGE,8.0,PERSONAL,B,4500,11.12,False,False,7
14193,34,54000,RENT,2.0,VENTURE,D,7800,14.84,True,False,6
14194,30,58239,MORTGAGE,3.0,VENTURE,A,10500,6.62,False,False,5
14195,28,70000,RENT,1.0,DEBTCONSOLIDATION,A,7800,7.9,False,False,8
14196,29,72000,RENT,4.0,DEBTCONSOLIDATION,C,7800,11.12,False,True,8
14197,35,58570,MORTGAGE,8.0,HOMEIMPROVEMENT,A,11000,7.88,False,False,9
14198,28,47000,RENT,9.0,MEDICAL,B,7875,11.12,False,False,10
14199,27,52600,MORTGAGE,2.0,PERSONAL,D,21600,17.27,True,False,9
14200,28,58600,OTHER,1.0,HOMEIMPROVEMENT,A,4550,8.0,False,False,8
14201,27,37000,RENT,4.0,EDUCATION,B,7900,11.11,False,False,7
14202,29,58656,OWN,0.0,EDUCATION,B,8000,11.14,False,False,6
14203,28,35000,RENT,3.0,DEBTCONSOLIDATION,D,7950,15.62,True,False,10
14204,35,58788,MORTGAGE,8.0,DEBTCONSOLIDATION,B,2200,11.99,False,False,6
14205,31,13000,RENT,0.0,VENTURE,C,8000,12.84,True,False,10
14206,27,13500,RENT,2.0,MEDICAL,B,8000,12.18,True,False,5
14207,27,18000,RENT,3.0,EDUCATION,B,8000,10.75,True,False,10
14208,27,58800,MORTGAGE,0.0,EDUCATION,C,9800,13.22,False,True,9
14209,27,18000,RENT,0.0,PERSONAL,B,8000,10.25,True,False,10
14210,33,19200,RENT,0.0,MEDICAL,A,8000,7.66,True,False,6
14211,28,20000,RENT,4.0,MEDICAL,B,8000,12.42,True,False,8
14212,33,59000,MORTGAGE,6.0,HOMEIMPROVEMENT,B,5500,9.91,False,False,9
14213,27,20000,RENT,0.0,PERSONAL,B,8000,11.89,True,False,10
14214,32,20400,RENT,2.0,DEBTCONSOLIDATION,A,8000,8.49,True,False,6
14215,29,21000,RENT,2.0,EDUCATION,B,8000,11.71,True,False,7
14216,35,21340,RENT,0.0,MEDICAL,B,8000,11.14,True,False,6
14217,27,21600,RENT,2.0,MEDICAL,B,8000,10.59,True,False,5
14218,29,59000,MORTGAGE,7.0,VENTURE,A,10000,7.49,False,False,7
14219,29,22000,RENT,0.0,EDUCATION,B,8000,11.12,True,False,7
14220,28,59000,MORTGAGE,2.0,VENTURE,B,14000,10.36,False,False,5
14221,29,59000,MORTGAGE,6.0,HOMEIMPROVEMENT,A,10000,6.91,False,False,5
14222,30,59000,MORTGAGE,0.0,MEDICAL,A,10000,7.51,False,False,8
14223,27,24000,RENT,2.0,DEBTCONSOLIDATION,A,8000,7.29,True,False,7
14224,27,24000,RENT,3.0,PERSONAL,B,8000,11.12,True,False,8
14225,33,24000,RENT,1.0,VENTURE,B,8000,11.12,True,False,9
14226,35,24996,RENT,6.0,MEDICAL,A,8000,7.51,True,False,7
14227,27,59000,MORTGAGE,3.0,MEDICAL,B,6000,11.83,False,False,5
14228,31,59000,MORTGAGE,2.0,DEBTCONSOLIDATION,B,13000,11.14,False,False,7
14229,28,25000,RENT,5.0,MEDICAL,A,8000,6.91,True,False,6
14230,27,25000,RENT,4.0,PERSONAL,D,8000,14.84,True,True,7
14231,27,59004,OWN,8.0,MEDICAL,B,24250,11.49,False,False,9
14232,35,26000,RENT,3.0,PERSONAL,A,8000,7.9,True,False,10
14233,28,26000,RENT,7.0,VENTURE,B,8000,11.36,True,False,5
14234,28,59160,MORTGAGE,2.0,EDUCATION,B,23500,11.12,False,False,10
14235,35,59196,MORTGAGE,0.0,EDUCATION,A,5000,8.0,False,False,5
14236,27,26400,RENT,0.0,PERSONAL,B,8000,10.59,True,False,7
14237,35,26400,RENT,4.0,PERSONAL,B,8000,11.12,False,False,8
14238,32,26400,RENT,0.0,EDUCATION,A,8000,7.51,False,False,10
14239,30,27996,RENT,5.0,PERSONAL,B,8000,10.99,False,False,8
14240,33,59450,MORTGAGE,1.0,EDUCATION,B,3000,10.38,False,False,6
14241,33,59500,MORTGAGE,6.0,VENTURE,A,11000,11.12,False,False,8
14242,32,59506,OWN,13.0,VENTURE,D,8000,16.07,False,False,7
14243,28,59520,MORTGAGE,9.0,PERSONAL,A,5000,8.59,False,False,7
14244,30,28800,RENT,1.0,DEBTCONSOLIDATION,C,8000,12.73,False,False,10
14245,30,28800,RENT,1.0,MEDICAL,C,8000,13.22,False,False,9
14246,32,29962,RENT,4.0,MEDICAL,B,8000,12.53,False,False,7
14247,31,60000,MORTGAGE,5.0,MEDICAL,A,7200,6.03,False,False,8
14248,28,30000,RENT,4.0,MEDICAL,A,8000,11.12,False,False,8
14249,35,30000,RENT,3.0,EDUCATION,B,8000,11.12,False,False,6
14250,35,60000,MORTGAGE,12.0,MEDICAL,C,16000,15.96,False,True,5
14251,29,60000,MORTGAGE,2.0,HOMEIMPROVEMENT,C,6000,13.49,False,True,8
14252,35,30000,RENT,0.0,DEBTCONSOLIDATION,G,8000,20.52,True,False,7
14253,32,30000,RENT,0.0,VENTURE,A,8000,7.74,False,False,9
14254,30,30000,RENT,2.0,PERSONAL,C,8000,13.22,False,True,9
14255,30,60000,MORTGAGE,7.0,HOMEIMPROVEMENT,A,4200,11.12,False,False,5
14256,33,60000,OWN,7.0,EDUCATION,A,12000,6.62,False,False,10
14257,28,60000,OWN,1.0,HOMEIMPROVEMENT,C,5000,14.27,False,True,5
14258,28,30996,RENT,0.0,DEBTCONSOLIDATION,A,8000,7.29,False,False,10
14259,27,32000,RENT,6.0,MEDICAL,B,8000,9.91,False,False,7
14260,27,54000,MORTGAGE,6.0,VENTURE,C,10000,14.27,True,False,10
14261,33,60000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,3500,7.9,False,False,9
14262,34,32000,RENT,6.0,EDUCATION,D,8000,17.27,False,True,10
14263,35,60000,MORTGAGE,3.0,EDUCATION,B,19600,9.91,False,False,5
14264,30,60000,OWN,3.0,HOMEIMPROVEMENT,A,21000,7.9,False,False,5
14265,34,34000,RENT,0.0,PERSONAL,A,8000,7.9,False,False,7
14266,33,34000,RENT,6.0,DEBTCONSOLIDATION,B,8000,9.99,False,False,5
14267,32,29000,RENT,0.0,EDUCATION,D,8000,18.25,True,False,6
14268,29,60000,MORTGAGE,2.0,HOMEIMPROVEMENT,A,1500,6.03,False,False,9
14269,27,35000,RENT,3.0,MEDICAL,C,8000,14.79,False,True,9
14270,34,35000,RENT,9.0,DEBTCONSOLIDATION,A,8000,11.12,False,False,10
14271,31,60000,MORTGAGE,5.0,PERSONAL,A,17000,8.9,False,False,8
14272,34,35000,RENT,1.0,PERSONAL,A,8000,6.17,False,False,9
14273,31,60000,MORTGAGE,2.0,HOMEIMPROVEMENT,B,9000,12.69,False,False,8
14274,28,29000,RENT,1.0,MEDICAL,C,8000,13.11,True,True,9
14275,27,35000,RENT,1.0,MEDICAL,B,8000,12.21,False,False,6
14276,28,60000,MORTGAGE,8.0,MEDICAL,B,20000,11.71,False,False,5
14277,30,60000,MORTGAGE,10.0,PERSONAL,B,16000,11.71,False,False,8
14278,29,60000,MORTGAGE,0.0,PERSONAL,A,5000,6.03,False,False,10
14279,29,30000,RENT,5.0,HOMEIMPROVEMENT,B,8000,12.69,True,False,6
14280,31,36000,RENT,4.0,MEDICAL,B,8000,10.65,False,False,6
14281,28,60000,MORTGAGE,0.0,PERSONAL,A,4000,7.9,False,False,8
